date,Pollution,Food
11/6/2003,27292.68,19752.85
11/7/2003,28484.17,18965.88
11/8/2003,25521.7,19760.05
11/9/2003,25653.19,19949.63
11/10/2003,26917.92,20882.84
11/11/2003,25947.79,21209.86
11/12/2003,27516.55,21130.78
11/13/2003,35219.04,20736.79
11/14/2003,38625.01,20706.56
11/15/2003,39144.8,21701.6
11/16/2003,39722.36,21877.79
11/17/2003,38106.52,21736.47
11/18/2003,40270.74,21629.51
11/19/2003,40137.78,22152.96
11/20/2003,39940.77,22641.18
11/21/2003,30768.51,21689.8
11/22/2003,28445.86,22434.22
11/23/2003,28652.68,24110.19
11/24/2003,28267.33,23706.96
11/25/2003,33433.71,21568.07
11/26/2003,35503.89,21933.62
11/27/2003,34333.36,20773.6
11/28/2003,35414.72,21410.5
11/29/2003,30344.91,21589.99
11/30/2003,27535.54,21214.18
12/1/2003,31375.72,21562.22
12/2/2003,35463.11,21592.19
12/3/2003,35206.32,21998.76
12/4/2003,29025.79,21443.29
12/5/2003,30761.98,21551.34
12/6/2003,34242.06,21355.81
12/7/2003,32971.28,21714.95
12/8/2003,32389.43,22134.33
12/9/2003,33078.78,22149.84
12/10/2003,32843.01,22025.95
12/11/2003,30186.4,21371.96
12/12/2003,27870.52,21765.87
12/13/2003,27537.08,21847.14
12/14/2003,27754.01,22480.4
12/15/2003,26883.81,22176.77
12/16/2003,28262.91,22635.35
12/17/2003,28038.28,22460.46
12/18/2003,27463.87,22035.5
12/19/2003,27796.53,22137.43
12/20/2003,28368.81,22127.51
12/21/2003,28123.96,22557.96
12/22/2003,27115.82,22424.55
12/23/2003,26879.75,20636.18
12/24/2003,25118.62,21637.85
12/25/2003,19887.6,21927.74
12/26/2003,25692.16,21811.16
12/27/2003,25192.21,21660.14
12/28/2003,24674.19,20554.59
12/29/2003,24500.07,20987.45
12/30/2003,24511.95,20511.21
12/31/2003,24204.77,20439.25
1/1/2004,24691.84,21019.85
1/2/2004,25002.49,21336.17
1/3/2004,24844.23,21426.92
1/4/2004,24836.89,20863.83
1/5/2004,24620.74,22081.82
1/6/2004,24810.75,21647.08
1/7/2004,23669.66,20585.39
1/8/2004,24634.2,20903.72
1/9/2004,25960.71,20809
1/10/2004,24720.63,20900.77
1/11/2004,24127.15,20969.24
1/12/2004,24340.99,21014.29
1/13/2004,24319.49,20928.86
1/14/2004,24075.67,20837.31
1/15/2004,25901.79,19547.55
1/16/2004,27362.82,20079.7
1/17/2004,26677.68,21083.73
1/18/2004,25907.06,20536.43
1/19/2004,23606.01,20581.47
1/20/2004,25304.42,16608.27
1/21/2004,28296.13,16865.58
1/22/2004,28095.17,19933.24
1/23/2004,28238.83,20762.75
1/24/2004,25825.01,20927.85
1/25/2004,25505.69,20877.15
1/26/2004,24980.3,21225.47
1/27/2004,24325.14,21041.32
1/28/2004,23396.41,20744.88
1/29/2004,24995.49,20355.72
1/30/2004,25483.13,20998.84
1/31/2004,23866.32,20734.8
2/1/2004,19400,20780.44
2/2/2004,19420,21031.4
2/3/2004,18638,20372.38
2/4/2004,18760,20301.86
2/5/2004,18661,20278.3
2/6/2004,19738,20485.52
2/7/2004,20140,20420.81
2/8/2004,18861,20306.45
2/9/2004,18481,19901.17
2/10/2004,18668,20031.94
2/11/2004,18053,19354.27
2/12/2004,19410,20173.52
2/13/2004,17392,18540.8
2/14/2004,19062,19574.06
2/15/2004,19599,20015.64
2/16/2004,19825,20028.55
2/17/2004,21330,20298.22
2/18/2004,21979,19749.95
2/19/2004,21398,20101.98
2/20/2004,20543,20358.53
2/21/2004,19386,20806.77
2/22/2004,19958,21029.64
2/23/2004,20107,21190.11
2/24/2004,19151,20682.94
2/25/2004,20132,20865.32
2/26/2004,21546.12,20022.14
2/27/2004,0,21050.18
2/28/2004,21552.59,20997.89
2/29/2004,21509.05,21702.01
3/1/2004,20672.45,21693.12
3/2/2004,20638.24,21411.71
3/3/2004,21378.45,21789.76
3/4/2004,19730,22563.46
3/5/2004,19294,22773.75
3/6/2004,21344.8,22882.51
3/7/2004,22546.38,22041.52
3/8/2004,22580.84,22467.74
3/9/2004,22865.63,21700.84
3/10/2004,25879.85,22103
3/11/2004,25824.07,22434.35
3/12/2004,25560,21282.03
3/13/2004,25512.01,21543.18
3/14/2004,25574.13,21547.6
3/15/2004,27372.99,21769.72
3/16/2004,27793.23,21348.88
3/17/2004,26668.17,21437.58
3/18/2004,24931.61,21235.35
3/19/2004,25055.27,21450.59
3/20/2004,25231.71,21156.26
3/21/2004,25949.85,21536.86
3/22/2004,25589.67,21781.19
3/23/2004,24373.89,21413.77
3/24/2004,24227.31,21339.1
3/25/2004,23518.57,21223.98
3/26/2004,23123.62,21153.11
3/27/2004,23783.4,19810.78
3/28/2004,23813.19,20158.41
3/29/2004,23696.19,20407.55
3/30/2004,22136.57,20217.11
3/31/2004,23656.05,20158.25
4/1/2004,27278.31,20095.41
4/2/2004,26920.37,20450.37
4/3/2004,26991.14,20477.8
4/4/2004,27326.46,20886.59
4/5/2004,26503.81,21566.62
4/6/2004,26540.99,21875.99
4/7/2004,25823.06,22092.06
4/8/2004,25718.73,21077.59
4/9/2004,29178.72,20675.57
4/10/2004,28816.16,21063.48
4/11/2004,27071.49,21687.79
4/12/2004,24078.98,19722.71
4/13/2004,23204.75,19537.55
4/14/2004,25902.28,21353.3
4/15/2004,26347.53,21837.26
4/16/2004,25478.02,21482.32
4/17/2004,28083.91,21888.27
4/18/2004,26580.94,21861.53
4/19/2004,27377.85,22610.93
4/20/2004,17860.66,19592.31
4/21/2004,29154.71,20257.38
4/22/2004,27408.3,22230.64
4/23/2004,28509.28,22761.52
4/24/2004,33641.49,23016.35
4/25/2004,36715.92,22404.68
4/26/2004,34634.79,22711.42
4/27/2004,34656.81,22550.78
4/28/2004,35684.46,22862.9
4/29/2004,34545.22,22893.55
4/30/2004,35327.27,22851.97
5/1/2004,33855.84,23320.31
5/2/2004,34339.38,23571.52
5/3/2004,35082.69,23451.49
5/4/2004,34132.34,23219.16
5/5/2004,35114.91,22691.24
5/6/2004,35178.27,19725.86
5/7/2004,32707.25,19949.78
5/8/2004,38121.67,22978.46
5/9/2004,36532.62,22986.04
5/10/2004,35175.99,22222.28
5/11/2004,30820.83,21829.45
5/12/2004,32790.61,23222.13
5/13/2004,33314.26,22967.27
5/14/2004,32276.99,23080.73
5/15/2004,30158.93,23074.42
5/16/2004,30598.18,23067.36
5/17/2004,30896.69,23105.47
5/18/2004,29571.72,22691.66
5/19/2004,30990.19,22613.27
5/20/2004,23987.51,21760.41
5/21/2004,22140.39,22426.18
5/22/2004,21368.59,19228.6
5/23/2004,19518.65,20356.7
5/24/2004,21473,22092.85
5/25/2004,22945.3,23174.15
5/26/2004,23238.55,23595.71
5/27/2004,23544.39,23324.01
5/28/2004,19244.16,22242.75
5/29/2004,32879.33,22833.42
5/30/2004,32667.1,22595.26
5/31/2004,33413.85,21652.53
6/1/2004,33528.08,22639.19
6/2/2004,32328.16,21231.3
6/3/2004,32350.95,23004.7
6/4/2004,25716.83,21327.16
6/5/2004,26822.39,23135.55
6/6/2004,26854.97,23406.57
6/7/2004,25753.03,22270.54
6/8/2004,26029.63,22314.45
6/9/2004,26173.63,22183.96
6/10/2004,25050.34,22739.33
6/11/2004,28776.76,22412.43
6/12/2004,26896.71,21748.65
6/13/2004,24808.18,23256.5
6/14/2004,33982.85,23594.71
6/15/2004,32968.43,23297.51
6/16/2004,33755.25,24048.18
6/17/2004,33072.43,22929.52
6/18/2004,30663.64,22782.04
6/19/2004,27431.54,24904.18
6/20/2004,27129.84,24197.84
6/21/2004,27421.39,24369.92
6/22/2004,27425.23,24260.89
6/23/2004,22037.29,24333.35
6/24/2004,26568.5,23698.37
6/25/2004,25890.79,24061.53
6/26/2004,24396.94,23114.71
6/27/2004,24586.44,24219.76
6/28/2004,23933.1,24080.09
6/29/2004,24149.85,23824.14
6/30/2004,22833.8,22578.5
7/1/2004,23563.45,21908.69
7/2/2004,25220.41,23905.14
7/3/2004,23918.37,20863.82
7/4/2004,24231.19,23191.16
7/5/2004,24780.73,23418.73
7/6/2004,24303.6,23720.93
7/7/2004,21944.64,20134.27
7/8/2004,21372.14,19929.22
7/9/2004,24748.3,22702.7
7/10/2004,24099.53,21230.59
7/11/2004,23083.73,20214.4
7/12/2004,22702.67,20863.81
7/13/2004,23365.45,21783.91
7/14/2004,25108.74,21949.1
7/15/2004,25233.02,20561.45
7/16/2004,24513.46,21144.82
7/17/2004,25767.75,21877.18
7/18/2004,29175.95,22485.42
7/19/2004,28451.58,20139.95
7/20/2004,24429.72,18114.22
7/21/2004,26150.12,21252.29
7/22/2004,28084.74,22262
7/23/2004,27438.97,22596.31
7/24/2004,20151.05,22048.16
7/25/2004,25299.96,22631.47
7/26/2004,23031.46,23619.02
7/27/2004,22589.4,24030.35
7/28/2004,23581.57,14439.77
7/29/2004,22138.92,22758.05
7/30/2004,23659.47,23960.02
7/31/2004,20996.14,24336.22
8/1/2004,23423.15,23798.64
8/2/2004,30184.52,23836.79
8/3/2004,32242.29,24105.85
8/4/2004,31759.53,22949.26
8/5/2004,32073.98,24074.88
8/6/2004,32237.78,22856.34
8/7/2004,33910.2,24872.07
8/8/2004,32541.68,23711.22
8/9/2004,30847.82,24861.3
8/10/2004,20756.06,25618.77
8/11/2004,30671.78,24911.67
8/12/2004,31374.29,25239.22
8/13/2004,30895.06,25984.22
8/14/2004,28807.94,25567.25
8/15/2004,30899.26,25166.84
8/16/2004,29445.16,25178.46
8/17/2004,26282.31,23870.74
8/18/2004,23422.39,24279.92
8/19/2004,24580.98,24578.61
8/20/2004,28401.29,24943.62
8/21/2004,31074.63,23513.04
8/22/2004,32554.8,23873.99
8/23/2004,29574.21,21193.39058
8/24/2004,29497.39,20542.45493
8/25/2004,30018.89,22762.87
8/26/2004,16999.22,23310.64
8/27/2004,23638.11,23619.63
8/28/2004,22339.97,23972.85
8/29/2004,22030.07,24046.36
8/30/2004,23002.1,23550.06
8/31/2004,22951.62,23165.89
9/1/2004,22085.57,23131.19
9/2/2004,22152.6,22896.07
9/3/2004,22397.46,23911.16
9/4/2004,22643.02,24721.44
9/5/2004,21781.47,24550.51
9/6/2004,23271.16,25095.67
9/7/2004,26008.95,25338.03
9/8/2004,27407.42,25059.94
9/9/2004,30224.66,25301.07
9/10/2004,36175.32,25403.38
9/11/2004,50193.59,25775.63
9/12/2004,42509.87,25869.67
9/13/2004,47827.86,25606.33
9/14/2004,54529.42,25560.56
9/15/2004,54459.64,24461.64
9/16/2004,16677.13,23412.11
9/17/2004,25640.08,23526.08
9/18/2004,25730.16,23601.68
9/19/2004,24264.51,20605.14
9/20/2004,23788.14,21967.1
9/21/2004,23924.63,22556.59
9/22/2004,22454.12,22873.9
9/23/2004,23899.78,22908.62
9/24/2004,23283.55,23355.31
9/25/2004,13506.44,23055.3
9/26/2004,30859.67,22412.1
9/27/2004,23818.62,23762.39
9/28/2004,23080.78,24001.92
9/29/2004,23124.32,23845.96
9/30/2004,27099.91,23092.55
10/1/2004,28913.09,23388.81
10/2/2004,25281.54,23769.64
10/3/2004,23939.55,24697.16
10/4/2004,23743.53,25083.7
10/5/2004,23456.32,24905.87
10/6/2004,22554.8,24987.06
10/7/2004,12462.72,25083.81
10/8/2004,20972.65,24288.19
10/9/2004,23679.4,24268.02
10/10/2004,23461.82,24292.12
10/11/2004,23333.9,24712.66
10/12/2004,23744.66,24565.13
10/13/2004,25192.51,24849.88
10/14/2004,23779.58,24459.12
10/15/2004,23359.42,24104.76
10/16/2004,24577.68,24528.98
10/17/2004,25601.5,24872.63
10/18/2004,25891.41,25802.76
10/19/2004,27874.69,25395.75
10/20/2004,27092.14,25081.46
10/21/2004,24981.02,23703.93
10/22/2004,25533.63,24126.23
10/23/2004,23849.49,23907.78
10/24/2004,24585.74,24964.21
10/25/2004,25641.5,25446.08
10/26/2004,23433.31,23006.88
10/27/2004,23655.22,24139.52
10/28/2004,24371.55,24453.29
10/29/2004,28244.45,24192.91
10/30/2004,5478.61,16441.35
10/31/2004,28960.89,21913.25
11/1/2004,29943.73,27897.6
11/2/2004,29472.2,25656.92
11/3/2004,27280.57,25129.32
11/4/2004,26135.92,24369.23
11/5/2004,28118.16,23925.19
11/6/2004,28313.07,24203.37
11/7/2004,26457.51,23864.21
11/8/2004,25137.99,25012.11
11/9/2004,13970.43,25244.05
11/10/2004,24689,25476.89
11/11/2004,24697.07,24779.8
11/12/2004,25704.7,24858.8
11/13/2004,27667.33,26097.56
11/14/2004,25818.79,24810.16
11/15/2004,26169.75,25309.62
11/16/2004,25568.49,25450.34
11/17/2004,25681.83,25512.16
11/18/2004,25994.97,25951.69
11/19/2004,25346.66,25744.38
11/20/2004,25087.89,25597.79
11/21/2004,24933.9,25715.1
11/22/2004,24948.97,25671.76
11/23/2004,24606.48,25310.88
11/24/2004,25923.36,25838.21
11/25/2004,26360.59,25829.85
11/26/2004,26253.2,25886.27
11/27/2004,15386.22,26031.17
11/28/2004,25622.35,25981.54
11/29/2004,26423.53,26097.51
11/30/2004,26347.62,25862
12/1/2004,26157.76,25631.23
12/2/2004,24431.48,25221.35
12/3/2004,24356.48,25245.13
12/4/2004,23824.53,24892.38
12/5/2004,13465.81,25210.05
12/6/2004,24299.4,25300.96
12/7/2004,24194.32,25182.29
12/8/2004,24227.61,25093.61
12/9/2004,24925.01,24945.99
12/10/2004,26084.09,23562.22
12/11/2004,22643.85,23915.76
12/12/2004,22373.34,24189.25
12/13/2004,21362.05,23957.07
12/14/2004,21700.99,22593.92
12/15/2004,21490.34,22509.14
12/16/2004,21168.32,22268.47
12/17/2004,23895.06,22958.95
12/18/2004,22684.2,23232.1
12/19/2004,23140.28,24501.24
12/20/2004,22028.95,24135.03
12/21/2004,19635.1,23903.79
12/22/2004,21305.53,23688.63
12/23/2004,21231.06,24583.9
12/24/2004,19085.77,26255.18
12/25/2004,18379.43,24171.66
12/26/2004,19677.14,24864.89
12/27/2004,21066.22,25584.69
12/28/2004,17396.71,25357.98
12/29/2004,12729.93,25337.38
12/30/2004,20635.85,25830.18
12/31/2004,20054.22,25937.63
1/1/2005,20849.5,26510.65
1/2/2005,19629.6,26557.92
1/3/2005,19772.58,26518.46
1/4/2005,22111.63,25646.99
1/5/2005,20957.09,26289.43
1/6/2005,21067.85,25700.55
1/7/2005,20764.25,22780.19
1/8/2005,20998.85,24750.87
1/9/2005,22323.18,25591.29
1/10/2005,21365.1,24770.63
1/11/2005,20796.08,23802.6
1/12/2005,21089.8,24418.85
1/13/2005,21944.17,25470.1
1/14/2005,21626.5,23651.06
1/15/2005,22534.69,28451.35
1/16/2005,20945.52,23470.62
1/17/2005,21855.07,30119.27
1/18/2005,22374.81,30274.38
1/19/2005,23274.9,30272.39
1/20/2005,27029.59,30105.46
1/21/2005,22651.34,30437.8
1/22/2005,23050.73,32042.79
1/23/2005,23123.36,32399.24
1/24/2005,23126.52,32396.25
1/25/2005,21783.76,32423.05
1/26/2005,22751.61,31782.58
1/27/2005,19838.13,30428.06
1/28/2005,22535.07,23317.59
1/29/2005,22836.05,31702
1/30/2005,22863.89,31944.13
1/31/2005,22681.73,31928.52
2/1/2005,22263.02,24942.75
2/2/2005,22640.39,22879.88
2/3/2005,23265.6,25070.79
2/4/2005,23884.22,25476.47
2/5/2005,24750.6,23742.64
2/6/2005,24419.87,24606.01
2/7/2005,23474.79,25954.17
2/8/2005,24003.46,26047.17
2/9/2005,24530.42,25334.45
2/10/2005,13196.13,25153.15
2/11/2005,26227.32,24701.85
2/12/2005,25410.91,24537.24
2/13/2005,26232.99,24958.18
2/14/2005,26209.39,25321.04
2/15/2005,26022.94,25851.82
2/16/2005,25573.88,25921.46
2/17/2005,25814.35,25748.57
2/18/2005,24834.86,21704.62
2/19/2005,18957.96,23769.77
2/20/2005,25863.36,24352.2
2/21/2005,26423.48,26016.86
2/22/2005,25731.74,26322.46
2/23/2005,661,24436.08
2/24/2005,656,23571.66
2/25/2005,1000,24924.57
2/26/2005,24856.19,25855.67
2/27/2005,24218.61,24669.97
2/28/2005,23173.88,24923.29
3/1/2005,23298.03,25766.81
3/2/2005,20629.42,25188.63
3/3/2005,22273.13,24102.04
3/4/2005,22784.28,28938.6
3/5/2005,22496.48,29262.71
3/6/2005,23823.7,28688.35
3/7/2005,25180.28,27811.71
3/8/2005,28966.16,28762.29
3/9/2005,28924.06,27963.99
3/10/2005,29656.88,27928.28
3/11/2005,30372.81,29469.62
3/12/2005,31075.38,29025.52
3/13/2005,32815.31,29266.81
3/14/2005,35371.16,29961.09
3/15/2005,35327.61,29812.75
3/16/2005,29599.21,29397.25
3/17/2005,25019.62,29547.55
3/18/2005,25268.6,27459.51
3/19/2005,20154.04,24625.3
3/20/2005,28168.83,29366.46
3/21/2005,25261.05,26932.31
3/22/2005,25658.36,28205.92
3/23/2005,27902.42,28986.21
3/24/2005,28020.36,28830.7
3/25/2005,16195.03,27941.77
3/26/2005,26284.55,27414.52
3/27/2005,28650.95,29263.77
3/28/2005,26919.76,27044.54
3/29/2005,26844.32,27872.18
3/30/2005,24810.16,28103.33
3/31/2005,22181.64,26773.37
4/1/2005,24126.41,27517.7
4/2/2005,23623.21,27592.19
4/3/2005,24485.54,28815.88
4/4/2005,25932.92,30053.55
4/5/2005,24182.04,29967.16
4/6/2005,20722.33,27643.75
4/7/2005,20187.06,28945.72
4/8/2005,20797.82,28424.22
4/9/2005,14670.19,29704.88
4/10/2005,23444.81,29782.97
4/11/2005,22108.32,30610.63
4/12/2005,21551.45,29786.98
4/13/2005,14818.28,27994.8
4/14/2005,23092.44,28249.93
4/15/2005,23408.1,27558.62
4/16/2005,26407.35,27562.78
4/17/2005,29738.87,28076.72
4/18/2005,27450.66,28392.95
4/19/2005,24968.55,26750.93
4/20/2005,24565.65,30561.83
4/21/2005,23680.65,30325.88
4/22/2005,24870.66,26414.17
4/23/2005,22680.63,24825.61
4/24/2005,24168.45,28628.53
4/25/2005,24172.74,28312.58
4/26/2005,114149.18,28394.12
4/27/2005,23258.83,30005.98
4/28/2005,29693.89,30290.93
4/29/2005,34140,28891.32
4/30/2005,33562,29136.81
5/1/2005,33609,30473.13
5/2/2005,34439,30918.93
5/3/2005,32897,30724.2
5/4/2005,35509,30563.86
5/5/2005,35829,30046.28
5/6/2005,36295,28891.07
5/7/2005,39605,29333.26
5/8/2005,39117,29363.45
5/9/2005,39926,30346.74
5/10/2005,40036,30373.28
5/11/2005,36241,30536.32
5/12/2005,37834,28629.13
5/13/2005,38539,30140.86
5/14/2005,39157,29852.02
5/15/2005,38621,29043.12
5/16/2005,39111,29715.93
5/17/2005,38684,29901.95
5/18/2005,33876,29847.1
5/19/2005,37946,28540.62
5/20/2005,39341,27824.85
5/21/2005,39980,26199.48
5/22/2005,39632,29097.37
5/23/2005,38578,29250.17
5/24/2005,39849,31089.71
5/25/2005,39309,30347.7
5/26/2005,39044,30092.61
5/27/2005,38795,28952.68
5/28/2005,41665,31388.99
5/29/2005,41479,31797.07
5/30/2005,41444,31401.26
5/31/2005,41248,31032.72
6/1/2005,41399,32158.47
6/2/2005,40081,31329.71
6/3/2005,39722,32461.28
6/4/2005,36274,32420.36
6/5/2005,39181,32190.53
6/6/2005,37879,32043.92
6/7/2005,36088,32381.82
6/8/2005,37832,31495.08
6/9/2005,38131,30476.65
6/10/2005,37084,31328.9
6/11/2005,37498,31562.83
6/12/2005,38972,31502.15
6/13/2005,37726,32683.23
6/14/2005,32827,32521.75
6/15/2005,39464,33179.21
6/16/2005,38772,31902.47
6/17/2005,39414,32736.44
6/18/2005,39614,31205.18
6/19/2005,38383,31715
6/20/2005,32740,28859.23
6/21/2005,35580,31252.37
6/22/2005,33887,31282.84
6/23/2005,34678,31404.86
6/24/2005,19556,26948.78
6/25/2005,27037,27059.49
6/26/2005,38493,31795.46
6/27/2005,38873,32489.62
6/28/2005,38331,31691.14
6/29/2005,30132,26901.57
6/30/2005,34724,33275.46
7/1/2005,35133,33556.49
7/2/2005,36164,32036.74
7/3/2005,38275,34953.98
7/4/2005,29919,33211.91
7/5/2005,34284,33096.32
7/6/2005,35546,33014.53
7/7/2005,38369,33739.92
7/8/2005,34710,31467.9
7/9/2005,31960,31041.91
7/10/2005,28909,30964.37
7/11/2005,32335,31245.92
7/12/2005,32425,32525.39
7/13/2005,32813,31806.98
7/14/2005,30286,31092.91
7/15/2005,32242,32536.11
7/16/2005,30132,30102.88
7/17/2005,36239,31066.94
7/18/2005,32312,29504.03
7/19/2005,33167,31929.21
7/20/2005,32437,31744.81
7/21/2005,32578,33030.47
7/22/2005,30343,33238.33
7/23/2005,31478,32350.66
7/24/2005,31461,31082.17
7/25/2005,34496,33406.94
7/26/2005,32144,33958.02
7/27/2005,28004,33146.28
7/28/2005,35913,34022.69
7/29/2005,32876,33420.28
7/30/2005,37170,33759.24
7/31/2005,37708,35589.28
8/1/2005,38502,34434.39
8/2/2005,38395,35076.04
8/3/2005,34325,35534.21
8/4/2005,34827,32460.19
8/5/2005,34899,33653.26
8/6/2005,33647,30362.63
8/7/2005,31499,29302.51
8/8/2005,34475,32111.44
8/9/2005,30849,29356.11
8/10/2005,27211,27343.02
8/11/2005,32860,35755.3
8/12/2005,37589,38646.9
8/13/2005,37982,38205.15
8/14/2005,37844,38325.2
8/15/2005,37574,38616.32
8/16/2005,37709,38541.46
8/17/2005,39809,40705.38
8/18/2005,39002,39890.46
8/19/2005,42644,38628.37
8/20/2005,42586,38651.52
8/21/2005,42763,40904.99
8/22/2005,42624,39175.44
8/23/2005,40740,39117.72
8/24/2005,41556,41654.16
8/25/2005,39605,42294.28
8/26/2005,42677,42029.64
8/27/2005,42180,42815.13
8/28/2005,42654,43108.77
8/29/2005,44624,43045.46
8/30/2005,43513,42696.75
8/31/2005,42816,42720
9/1/2005,42697,44198.29
9/2/2005,44438,44172.52
9/3/2005,44220,43930.37
9/4/2005,44359,41258.25
9/5/2005,44098,41992.76
9/6/2005,42327,39228.25
9/7/2005,42014,40622.61
9/8/2005,43812,40796.18
9/9/2005,45168,42130.22
9/10/2005,40381,39338.92
9/11/2005,39003,37998.27
9/12/2005,39376,40221.72
9/13/2005,34666,38070.14
9/14/2005,29093,41020.44
9/15/2005,31195,41063.01
9/16/2005,37435,38219.4
9/17/2005,39447,36675.72
9/18/2005,44302,43450.28
9/19/2005,39835,37170.52
9/20/2005,42116,44318.88
9/21/2005,41789,43510.84
9/22/2005,43622,43001.73
9/23/2005,43590,44869.93
9/24/2005,45117,47182.9
9/25/2005,44150,47636.41
9/26/2005,43745,47203.44
9/27/2005,42381,45866.31
9/28/2005,41596,46986.42
9/29/2005,41302,47008.26
9/30/2005,41664,45550.35
10/1/2005,44181,49353.74
10/2/2005,43411,48997.02
10/3/2005,41068,47168.28
10/4/2005,40185,46942.18
10/5/2005,40806,50067.25
10/6/2005,40489,50217.09
10/7/2005,40583,49404.3
10/8/2005,41793,48808.26
10/9/2005,42431,50242.8
10/10/2005,41782.95285,50660.3057
10/11/2005,45928.00431,53382.97954
10/12/2005,46253.31793,52941.11809
10/13/2005,44430.23422,52212.62766
10/14/2005,45482.55892,51141.61606
10/15/2005,47354.77848,51878.66508
10/16/2005,48009.96716,52362.16561
10/17/2005,48694.51639,53341.11485
10/18/2005,44616.74544,53042.2482
10/19/2005,46106.41127,50561.8954
10/20/2005,46425.92391,50501.31098
10/21/2005,46367.84377,53816.289
10/22/2005,48954.97601,54222.37236
10/23/2005,49606.92998,54338.6264
10/24/2005,42016.41038,53504.26308
10/25/2005,40586.79901,53939.33189
10/26/2005,48685.0094,53016.25375
10/27/2005,48408.59587,53465.79434
10/28/2005,47675.00194,53579.71981
10/29/2005,46651.16129,53887.99755
10/30/2005,46148.1486,52873.39889
10/31/2005,47253.73125,53168.14234
11/1/2005,48299.46537,53120.47085
11/2/2005,49610.56768,53237.70819
11/3/2005,49582.76992,52027.83571
11/4/2005,67126.15601,72468.96939
11/5/2005,66156.69064,73338.65788
11/6/2005,82734.00797,84036.5532
11/7/2005,83720.01119,82721.10502
11/8/2005,84673.19437,83914.14712
11/9/2005,86726.00675,83854.99784
11/10/2005,86230.51399,85562.04904
11/11/2005,81760.11183,84946.6387
11/12/2005,78702.52267,84066.09817
11/13/2005,82434.5763,86186.07126
11/14/2005,84653.82334,79779.18271
11/15/2005,85282.58705,82510.54358
11/16/2005,86840.79698,85756.48342
11/17/2005,90947.96823,85110.27978
11/18/2005,87959.19372,84602.53945
11/19/2005,86303.76658,84668.84717
11/20/2005,88571.66922,87276.16875
11/21/2005,92645.65025,86273.78003
11/22/2005,90538.26147,85407.36872
11/23/2005,95268.08764,86910.02649
11/24/2005,96689.01148,86570.83822
11/25/2005,99500.08777,88110.65646
11/26/2005,97566.16083,87557.58573
11/27/2005,98611.9001,87824.08904
11/28/2005,97686.09875,87102.36921
11/29/2005,94246.49955,85634.92971
11/30/2005,94966.75483,86722.15465
12/1/2005,92505.95335,85701.89107
12/2/2005,91306.56341,85964.26335
12/3/2005,87171.25777,79196.15754
12/4/2005,93581.37768,86983.96691
12/5/2005,92610.24669,89200.00306
12/6/2005,96741.25643,88951.22515
12/7/2005,91885.32511,86399.81689
12/8/2005,87451.45191,81893.52074
12/9/2005,87463.35116,85149.99905
12/10/2005,90729.43901,85897.5357
12/11/2005,90181.22462,87978.99906
12/12/2005,89287.07869,88289.96348
12/13/2005,93109.90231,87563.3321
12/14/2005,87381.80538,87111.70015
12/15/2005,89776.54576,86341.21074
12/16/2005,87231.72602,86977.83643
12/17/2005,90806.31756,86599.56603
12/18/2005,94447.15554,88157.6618
12/19/2005,98506.00873,87715.60397
12/20/2005,103622.6153,89835.44461
12/21/2005,98957.13207,90564.9747
12/22/2005,99318.76463,91566.09284
12/23/2005,100456.0165,90546.66711
12/24/2005,102583.3825,92916.75033
12/25/2005,102871.1453,95996.69486
12/26/2005,103468.7037,95548.80724
12/27/2005,102258.7861,94310.36154
12/28/2005,104582.0038,94663.34109
12/29/2005,106115.6404,94155.56688
12/30/2005,108265.2122,94069.33906
12/31/2005,105012.0366,94436.78624
1/1/2006,103757.3074,93757.88164
1/2/2006,99901.48671,93370.70633
1/3/2006,100931.1186,94179.75674
1/4/2006,101202.7761,81063.02829
1/5/2006,103216.7528,98051.46114
1/6/2006,96633.32854,90302.67483
1/7/2006,103630.433,94787.43852
1/8/2006,104939.1614,94583.47921
1/9/2006,108665.2828,96762.79824
1/10/2006,108395.7144,97923.8933
1/11/2006,105902.3688,97802.5728
1/12/2006,105377.4511,98722.45741
1/13/2006,105585.0901,99718.16307
1/14/2006,106058.0967,100007.9055
1/15/2006,104227.7295,99228.10117
1/16/2006,105299.2378,100640.8144
1/17/2006,105998.6695,101516.454
1/18/2006,103890.1376,102481.4262
1/19/2006,119079.0574,103150.3658
