well,field,source,target,valueSource,value,latest_date
522,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
527,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
532,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
537,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
542,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
547,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
552,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
557,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
562,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
567,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
572,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
577,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
582,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
587,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
592,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
597,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
602,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
607,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
612,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
617,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
622,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
627,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
632,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
637,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
642,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
647,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
652,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
657,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
662,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
667,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
672,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
677,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
682,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
687,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
692,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
697,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
702,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
707,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
712,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
717,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
722,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
727,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
732,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
737,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
742,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
747,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
752,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
757,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
762,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
767,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
772,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
777,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
782,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
787,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
792,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
797,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
802,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
807,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
812,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
817,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
822,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
827,32,NORTH WEST,ALL,9926.7,283.62,6/25/2017
4,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
9,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
14,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
19,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
24,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
29,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
34,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
39,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
44,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
49,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
54,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
59,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
64,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
69,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
74,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
79,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
84,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
89,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
94,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
99,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
104,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
109,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
114,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
119,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
124,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
129,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
134,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
139,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
144,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
149,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
154,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
159,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
164,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
169,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
174,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
179,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
184,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
189,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
194,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
199,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
204,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
209,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
214,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
219,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
224,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
229,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
234,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
239,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
244,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
249,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
254,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
259,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
264,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
269,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
274,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
279,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
284,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
289,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
294,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
299,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
304,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
309,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
314,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
319,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
324,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
329,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
334,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
339,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
344,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
349,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
354,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
359,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
364,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
369,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
374,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
379,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
384,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
389,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
394,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
399,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
404,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
409,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
414,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
419,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
424,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
429,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
434,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
439,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
444,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
449,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
454,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
459,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
464,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
469,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
474,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
479,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
484,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
489,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
494,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
499,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
504,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
509,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
514,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
519,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
524,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
529,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
534,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
539,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
544,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
549,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
554,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
559,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
564,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
569,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
574,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
579,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
584,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
589,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
594,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
599,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
604,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
609,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
614,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
619,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
624,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
629,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
634,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
639,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
644,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
649,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
654,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
659,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
664,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
669,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
674,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
679,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
684,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
689,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
694,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
699,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
704,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
709,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
714,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
719,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
724,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
729,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
734,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
739,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
744,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
749,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
754,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
759,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
764,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
769,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
774,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
779,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
784,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
789,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
794,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
799,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
804,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
809,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
814,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
819,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
824,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
829,34,NORTH WEST,ALL,9811.13,280.32,6/25/2017
5,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
10,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
15,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
20,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
25,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
30,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
35,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
40,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
45,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
50,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
55,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
60,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
65,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
70,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
75,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
80,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
85,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
90,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
95,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
100,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
105,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
110,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
115,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
120,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
125,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
130,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
135,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
140,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
145,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
150,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
155,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
160,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
165,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
170,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
175,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
180,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
185,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
190,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
195,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
200,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
205,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
210,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
215,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
220,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
225,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
230,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
235,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
240,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
245,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
250,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
255,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
260,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
265,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
270,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
275,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
280,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
285,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
290,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
295,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
300,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
305,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
310,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
315,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
320,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
325,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
330,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
335,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
340,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
345,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
350,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
355,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
360,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
365,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
370,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
375,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
380,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
385,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
390,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
395,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
400,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
405,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
410,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
415,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
420,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
425,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
430,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
435,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
440,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
445,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
450,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
455,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
460,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
465,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
470,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
475,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
480,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
485,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
490,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
495,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
500,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
505,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
510,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
515,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
520,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
525,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
530,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
535,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
540,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
545,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
550,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
555,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
560,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
565,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
570,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
575,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
580,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
585,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
590,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
595,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
600,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
605,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
610,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
615,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
620,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
625,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
630,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
635,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
640,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
645,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
650,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
655,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
660,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
665,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
670,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
675,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
680,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
685,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
690,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
695,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
700,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
705,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
710,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
715,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
720,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
725,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
730,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
735,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
740,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
745,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
750,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
755,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
760,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
765,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
770,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
775,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
780,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
785,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
790,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
795,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
800,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
805,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
810,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
815,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
820,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
825,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
830,35,NORTH WEST,ALL,9790.97,279.74,6/25/2017
831,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
835,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
839,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
843,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
847,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
851,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
855,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
859,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
863,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
867,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
871,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
875,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
879,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
883,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
887,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
891,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
895,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
899,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
903,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
907,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
911,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
915,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
919,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
923,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
927,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
931,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
935,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
939,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
943,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
947,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
951,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
955,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
959,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
963,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
967,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
971,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
975,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
979,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
983,23,NORTH CENTRAL,ALL,11852.56,338.64,6/25/2017
